    4.9355     3.9297      .6640     3.3652    10.9004     9.3477     -.0508     8.9805     1.4312     3.4434     4.9883    -2.3789     6.4727    -1.6445     8.4258    -2.5742    -2.0625     -.8867    -2.5273    -1.5586    -1.4765
    3.4393      .0462     5.7903     4.2161    -2.8425     5.4153    -3.1394    10.0091    -1.4597      .3245     -.0847    -4.4206     2.0179    -4.6237     1.4539    -4.6472    -3.7722    -1.5886      .1458    -2.6003     -.0280
    8.2420     -.7874     2.3494     3.0115    -3.8205     5.3357    -4.5393     9.9763    -3.4377    -3.6565      .3665    -2.5549      .3523    -2.9846    -5.0393    -6.5237     -.8401    -5.7034     1.7761    -4.5471      .6487
    6.4339    -2.3083     -.9606      .5279    -5.1755     2.8480    -2.6559     -.3473    -4.4645    -3.6442    -2.4098      .3465    -4.4098     1.0584    -6.2848    -3.4958    -1.0641    -4.0505     1.2777    -6.5427      .1947
    8.7212    -3.1929    -3.4819     -.1987    -2.7397     -.8139     -.6343    -6.0054    -4.4272    -2.3257    -5.2397     1.2798    -6.9272     -.2573    -1.2475    -1.5991     2.5728      .0571     1.3765     1.6460     9.5181
   -3.1447    -3.9845    -4.0236    -2.4572     -.6369    -3.3908      .1571    -4.5236     -.7482    -1.5158    -1.7541     -.0021    -4.9298      .0467     -.8380    -3.1173     4.6678      .0448     7.7655      .6031    10.3905
   -5.1807    -3.0596    -3.6729    -1.6846     1.0879    -6.0557    -2.2080    -1.7705    -1.8369     3.4209     -.3594     1.7666     2.5654     8.9912     1.6611    -1.4619     2.0635     1.0781     7.8818     1.4326    15.7099
 
  -26.2078   -14.0516   -14.3953     -.5906   -12.3016    -8.2078    -7.6297   -10.2391     -.0516   -13.3016     3.7023    -2.6922      .6828    -2.6297   -10.6453    10.3547    -4.8641     8.9406     6.2599     3.5578    14.9172
   -3.6916    -8.6603    -5.0353    -2.3478    -6.0509     1.8553    -3.1447    -1.2931     3.2889    -4.6603     4.0194    -4.1759     4.2928     4.7460     3.4881    18.6991     7.3182    17.3241    21.7616    19.8085    29.4647
   -1.2517     -.2595     2.6585    -2.0720     1.2718    -3.5876    -1.8688     -.3923    13.6390     3.2366     9.0218     6.3770     5.7874    21.1155     4.8206    18.5999    16.4437    24.6780    28.1155    25.4593    37.3655
    7.7326     2.1623     6.3244      .3146     -.5995    -1.7088     1.5373    -2.1854    14.5568     9.3146    17.1193    12.6349    14.9474    25.7599    13.1505     2.2990    21.7287    10.4005    35.2912    22.1662    34.1662
    3.7916     5.9010     5.7242     7.4440     7.1549     5.4332    11.8150     1.5651     2.9967     8.4049     2.0807    15.9088    13.0494    11.2369    14.5494     7.4674    27.8463    17.5182    25.0025    13.5338    23.0650
   -6.8048     9.7030    -1.8908    -2.0783    10.6796     4.5672    16.4921    10.0624     5.5272     7.2889     4.5360    19.8358    13.0389    14.2733    11.6796    11.0467    14.5233    15.1171    12.5077     1.2967    -5.8647
    2.0480    16.7492     4.7101    -2.0008     4.7707     5.4601      .1398     8.1007     4.9289    19.1711    11.8429    14.0617     3.6554    17.4836     9.5929    10.4289     -.8957     4.2898    -8.2395     7.9324    -2.7160
    -.3437    17.6484     4.1074     4.6699     5.8828     3.2378     9.8047     3.1223     6.2109     4.5801    11.4453     5.8672     9.2307    -3.9646    12.5432     5.1448     1.4123     2.9660    -4.5349     7.5979      .1994
    2.4993    19.0521    11.7864     6.7513     6.4661     2.9483    14.1302     5.5130      .7258     7.2200     4.7317    -1.9285     7.7278      .6907    11.8684    -2.3425     2.8984      .9915    -3.7878     1.8840    -5.4285
   -3.9512    14.9941     -.3262     5.0683     4.8691     7.9805    -1.3476     9.1524     -.4062     5.7461     3.8203    -2.5039     4.4102    -2.5273     9.1602    -3.6133      .9502      .1524    -2.2109      .3985    -1.9179
    1.8588     -.9831     8.3685     3.1888    -2.6980     5.5560    -3.7956    11.2434    -2.8816     4.8997      .0813    -3.2644     1.0459    -6.4440     -.5105    -4.6862    -3.9519    -3.6550      .3636      .0891     -.0964
    5.6326    -5.7502     5.6560     1.7683    -4.5627     3.3748    -5.4065    10.1482    -5.0237     -.7874     -.9827    -2.8635      .4397    -2.5979    -5.4143    -4.9455    -4.0471    -7.8362     4.1130    -5.2424    -1.7776
    8.1136    -3.3630     2.4124     -.5368    -4.5114     2.2230    -4.1052    -2.4216    -4.8630    -3.9020    -4.8005      .8980    -3.0895     -.5036    -5.3317    -2.5856    -2.2614    -1.9997     -.2741    -7.3161    -1.6051
    8.3618    -1.3843    -1.8803    -2.2866    -4.3882     1.4331     -.8354    -6.2475    -3.9741    -4.2319    -4.0132      .6485    -7.4507    -1.1382    -2.3335    -1.3100     -.1313    -1.2983     1.1123     1.6861     2.3755
   -2.1017      .2342    -4.2579    -4.2579     -.5333    -3.1720     -.9494    -4.2033    -1.4064    -2.4416      .9056     -.3751    -5.0470     1.0194      .2674     -.0763     3.8358     2.1854     6.6249     1.5067    10.1561
   -5.0166     1.1357    -4.5322    -2.9346      .1240    -4.7901    -1.8955    -2.2822     1.5107      .5035    -1.1319     3.1943     1.2998      .0366     -.9287     -.7354     1.9404     1.2588     3.8232     2.0068    14.9599
 
  -22.9266   -12.2078   -15.6766    -1.8563   -11.9266     3.1594    -9.3797    -4.8953    -7.9891   -16.4266      .4797    -1.6922     2.3351     -.3953    -8.6766     3.1398     4.2316    12.9875     8.9914     8.0461    14.1047
   -1.3244    -7.2697    -2.7541     -.3322    -6.9103     1.1366    -3.0666      .9335     -.1759    -5.6759     5.0018    -1.9416     3.6561     2.2616      .7147    17.0272     6.6561    18.1522    19.4491    24.2460    28.9647
    -.6970    -3.3063     1.5765     -.3767      .1858    -2.7126    -1.9938     1.0296      .8577    -1.5251    14.0062     4.6936     7.4651    19.4280     3.1507    29.7405    13.6390    22.1155    25.3030    28.4593    36.1155
