-7.8366,-4.3757,-15.696,-7.7273,-3.8054,-7.9773,-3.571,-8.2116,-8.6335,-4.3601,-5.9304,-0.4812,-3.6882,-3.9304,-0.7546,-4.6257,0.0442,-4.2585,-0.5613,0.1458,2.5364
-7.7304,-8.3398,-7.9023,-6.871,-0.3242,-5.4179,-1.5312,-3.9882,-6.7304,-1.0429,-7.3398,-0.3437,-2.2773,-3.496,0.6368,1.2754,-0.9062,-2.0663,-2.8007,0.5469,8.8087
-5.2322,-6.7243,-3.9665,-5.654,1.8764,-1.5759,-3.0915,-1.3611,-2.7556,1.3538,-0.8181,-0.0193,1.7191,3.2425,1.5232,0.4554,3.0491,2.5647,2.1775,1.0589,8.1507
-2.9742,-4.2867,-0.7379,-5.0992,0.8966,-1.818,-2.2906,-0.3863,1.4452,0.5634,-0.7516,-2.6305,0.6093,4.6195,0.4935,-4.3414,4.3695,-2.0445,4.9945,0.5936,2.223

-3.2125,-7.65,-7.2906,-14.4625,-4.2281,-7.525,-2.0875,1.9828,-4.7125,-0.0484,-2.9312,-3.9156,6.1752,0.5609,13.6156,-1.2281,12.3344,13.85,15.725,23.1,8.8461
-3.567,-9.692,-1.4576,-6.6763,-0.442,-0.7232,1.558,8.7846,-5.1607,8.2631,7.7563,10.2768,16.7455,7.9047,21.5268,1.0737,28.808,28.2143,31.433,38.4955,29.5268
-0.6973,-7.4083,2.4081,-0.3536,-3.4395,7.4941,2.2558,14.9198,-5.2208,18.2011,19.8573,19.998,25.0917,18.6073,26.748,15.3417,27.623,18.1073,29.623,9.9667,30.7167
7.9617,-7.6399,12.8758,2.407,2.2312,7.1062,4.2156,12.1023,7.4187,12.657,4.4295,15.0945,6.7937,20.4383,6.6824,19.1726,10.6804,8.032,19.9226,9.157,29.2976
11.8114,2.9442,9.6708,6.6278,12.1552,0.0536,10.3583,0.8036,9.8817,8.0927,3.3935,10.2567,6.1434,18.038,7.8427,28.6474,3.8837,4.5419,3.0185,11.288,11.6317
-3.1518,-1.9174,1.7036,-0.519,8.1724,-1.6206,8.8677,4.3033,17.2076,-1.6206,2.8638,3.1607,8.981,15.5357,5.2242,25.2857,6.981,4.0386,8.8951,9.0122,-1.6755
1.5077,4.4198,5.0116,-3.6447,0.4139,-3.0978,11.1522,6.3124,23.3788,-0.254,-0.5822,3.3749,4.3866,8.2225,8.5819,9.0741,3.1288,-0.4981,5.3828,-5.8067,-6.6505
2.4681,8.5448,0.5643,-3.6115,1.1815,6.287,7.8573,2.4754,17.6073,3.6825,5.2284,4.0682,8.4044,-1.7909,8.3107,-5.4003,-3.3846,-5.1112,-2.1346,-2.0956,-8.7987
-0.152,15.887,-1.7575,-0.0583,2.1456,2.8841,4.3441,3.6605,4.8206,7.2319,-2.7447,6.3334,-3.526,-6.6744,-5.1275,-9.7213,-10.69,-4.44,-11.815,-2.8072,-5.3541
2.9603,11.5452,2.1038,5.0179,3.637,6.9373,-2.5236,3.4862,-7.8986,-4.508,-6.758,-6.0549,-3.3283,-8.9923,-7.4611,-6.508,-12.8986,-9.2892,-7.3986,-2.8517,-0.0959
-0.4979,-2.274,5.7182,-3.5396,6.8119,-5.3756,-6.8521,-4.0865,-9.6021,-11.2115,-8.8053,-14.274,-4.9928,-3.5709,-11.274,-2.2232,-9.6803,-7.024,-1.2701,-2.4029,-0.0357
-2.6992,-8.3867,-4.8164,-2.2969,-12.9649,-7.1055,-7.3086,-6.0664,-6.3086,-8.7149,-9.7617,-6.207,-5.4492,-0.7422,-6.3555,-1.836,-2.3594,-7.0274,0.9585,-6.5195,1.0185
-6.3288,-7.7273,-9.2273,-7.5866,-11.8054,-9.4616,-2.0984,-7.8679,-2.5788,-5.7663,-8.0554,-2.157,-5.7116,-1.4226,-2.6804,-4.2507,1.4139,-1.5437,-0.6257,-0.7312,0.0911
-4.246,-3.3476,-7.3398,-8.2929,-6.2929,-6.2226,0.7579,-3.8398,-2.0468,-3.1054,-5.3632,0.9141,-5.7695,0.3985,-1.582,-1.5742,1.1514,2.292,0.7169,1.085,-1.9687
-6.99,-1.3571,-3.2009,-5.9353,-1.9704,-6.6931,0.2718,-1.9392,-3.2556,-0.1052,-0.0896,2.7796,-0.5837,-2.3884,1.3601,4.7522,2.6995,-2.4665,2.72,1.6111,5.7991
-1.9664,-2.0094,-3.4195,-3.2399,0.9276,-1.7906,1.0975,-0.0973,-0.0953,1.1027,2.8832,2.518,2.8617,2.475,0.0814,7.3226,3.1703,0.6962,3.3422,-1.0328,2.4242

-14.3062,-0.2359,-1.0015,-7.4781,-13.7437,-12.3375,2.4281,-3.1812,-1.1969,1.7797,-1.1734,3.432,3.643,9.0883,11.6859,1.9985,16.5375,15.8344,14.2953,20.8188,20.225
-3.4888,-1.1451,-2.2857,-12.4107,-2.4263,-4.2857,6.9739,5.978,-3.3013,10.1557,3.4369,10.4877,13.6518,16.2768,20.5737,9.1518,29.5893,29.433,34.433,37.3393,35.1205
-0.213,-0.6427,3.5409,-8.627,4.3456,3.8788,2.0487,13.7011,3.4355,18.9042,17.8573,23.5292,27.373,24.4042,23.9042,19.9511,24.3417,20.2792,27.9042,12.248,30.6542
7.0242,-5.6711,13.3914,-1.6321,15.6726,2.8758,6.5262,11.1883,7.3914,9.7976,7.7937,14.657,7.864,16.2351,5.9998,21.7351,6.7976,11.2508,2.2703,8.2469,19.3914
5.0973,-0.3917,7.3388,5.1015,3.9794,4.662,13.1552,-0.587,12.7333,4.8168,7.6044,8.7606,4.5702,11.7802,7.0692,23.1786,4.8393,7.7294,8.8739,4.8271,5.911
-2.3081,4.1558,-1.1987,0.1607,6.4595,-0.8706,7.5474,2.3794,12.9732,3.7896,7.6372,-1.0034,5.7886,4.0474,11.1216,16.7388,9.6372,4.6858,7.7661,8.4263,3.1858
-3.3868,6.8905,4.372,8.7225,0.5194,-1.4962,3.75,3.0956,12.0975,3.4037,-1.3009,2.8954,2.6581,4.7938,4.2865,9.6835,8.4433,-1.502,3.0326,-2.8067,-4.2364
-3.6974,2.8677,3.0387,19.701,-2.6974,-2.6193,2.1131,3.8172,10.7479,5.7557,1.3866,2.7181,3.8282,4.9474,1.6905,-4.8768,-1.5565,-4.0331,-3.5331,-3.4706,-8.9081
1.2796,7.1683,2.2531,18.1683,2.4085,3.2073,2.6863,3.9046,2.136,11.0443,-3.3541,4.1811,-6.3619,1.5482,-2.69,-8.8463,-10.2369,-6.2838,-13.5338,-5.0338,-9.6119
5.2679,6.7952,2.5872,8.889,2.7864,-0.3654,4.8865,4.3045,-6.883,-5.0158,-6.9455,-10.5861,-6.297,-11.9142,-1.3556,-4.9299,-12.7892,-8.758,-11.9455,-5.7502,-0.6174
0.8942,-1.2389,5.4213,-6.4693,2.2299,-5.6568,-2.5943,-6.1178,-8.399,-6.899,-9.4146,-13.6646,-9.3209,-8.149,-2.9225,-0.399,-9.399,-6.3365,-4.149,-5.6334,1.8695
-1.0899,-5.5977,-9.1367,-8.2149,-12.543,-3.4414,-11.4805,-5.8789,-4.5742,-7.293,-6.3633,-10.0742,-7.9492,-1.5391,-3.5039,-1.0703,-3.668,-6.2617,-0.2383,-3.5899,0.8164
-7.7585,-6.3913,-6.2585,-4.9616,-10.071,-9.8991,-4.6413,-7.1023,-1.2117,-5.6179,-4.3366,-2.4343,-7.0554,0.4368,-6.9304,-0.157,-0.8327,-2.1843,1.9729,0.2551,-4.9382
-5.4257,-2.2929,-6.5742,-1.1132,-7.8085,-8.2148,-1.9062,-5.582,-1.2226,-1.9453,-3.4023,-0.2089,-1.4374,0.7755,-4.1757,0.3008,1.4981,2.9532,2.5128,0.7842,5.668
-5.2478,-0.0544,-3.4822,-0.7361,-3.3806,-5.2947,0.803,-6.5837,0.1175,-0.4587,-1.6657,0.7786,2.4954,-2.5915,-1.8454,-1.0251,1.5022,3.0706,1.9241,0.5432,4.2327
-5.357,-0.6266,-0.3356,-3.7242,-0.9391,-0.3981,1.6205,-1.0289,-0.2594,2.8832,3.5375,1.4188,-0.941,3.6273,2.4281,3.1312,-1.6461,-2.5406,2.3266,2.5941,3.6664

-13.9312,3.6781,-5.9625,-2.15,-6.6812,-8.5719,-1.2594,-6.9469,-3.4781,3.8383,-0.1422,4.2328,2.2563,6.6542,10.4242,2.1391,16.6938,4.018,18.9594,19.9594,19.1313
-13.0045,9.2026,-2.6295,-2.2076,-1.5513,-3.067,-1.3482,0.6049,7.1011,10.3471,-6.7232,13.0034,9.6909,17.058,19.5268,20.0424,29.9018,10.4838,35.6518,36.1205,38.683
-2.5645,0.7792,2.6894,-3.1895,7.5331,1.9198,6.9823,8.5409,5.9233,18.3417,5.0473,25.0292,25.7167,27.4355,24.8417,28.248,18.623,22.3417,20.7011,16.8573,27.7167
-0.6789,-2.2727,11.5242,-2.593,16.6883,11.3054,16.9226,5.5442,9.4617,10.3914,10.2664,9.8836,5.3748,19.7039,6.8582,18.7351,6.364,25.5164,6.4734,10.6883,7.7195
4.9301,1.6747,4.2831,1.6161,2.0458,5.4201,5.64,-0.0792,14.1474,4.7401,14.6474,6.0722,8.038,-0.7901,5.5809,20.8349,10.0614,27.1474,7.0849,4.1434,9.3349
-0.7534,6.0298,-5.7456,4.6602,4.7215,0.9771,5.3975,1.1919,5.6421,4.752,14.7076,-0.6753,1.8521,-0.0815,7.481,5.4214,5.2154,16.0201,10.2701,6.5591,5.7308
-3.7306,2.9598,0.8593,7.2343,3.5301,3.4857,0.1093,0.3749,10.0428,7.8397,20.66,6.453,1.285,5.1346,6.3788,6.3397,12.4902,-3.5489,0.205,-3.1348,2.1562
-7.1427,-5.1896,-0.1701,3.7645,2.9031,-3.7834,0.5526,2.1209,4.7069,1.8299,8.9276,5.0643,0.1036,6.7872,-0.1698,0.0997,-0.7323,-7.5643,-9.8612,-3.5253,-9.1112
-1.0388,4.2737,4.1038,12.2777,1.4925,1.1468,2.408,6.0941,3.6859,9.849,-5.3306,2.0399,-4.9556,2.9662,-5.0963,-7.5025,-4.2291,-8.3307,-13.2838,-7.2525,-13.1588
1.429,3.4613,3.2835,4.4827,4.7718,-1.2853,9.1873,-3.6408,-0.2697,-1.9494,-8.7892,-9.3986,-8.0548,-15.6486,-5.9064,-8.9298,-2.1369,-2.5158,-13.5392,-8.1798,-7.5392
4.713,3.2807,7.1557,-6.2115,-3.5475,-4.8365,-1.5045,-5.9537,-8.9928,-1.8092,-6.7193,-9.1021,-10.1646,-12.4771,-6.0943,-2.3131,-6.9459,-2.6373,-6.235,-7.1959,-0.2057
-2.0625,-1.711,-7.2774,-8.5274,-7.4336,-7.3711,-16.6836,-8.0274,-7.1367,-2.9961,-1.961,-10.0742,-7.2149,-6.6133,-4.6211,0.4072,-3.8399,-3.3867,-0.7031,-4.4102,1.3126
-1.9031,-7.5866,-5.3913,-5.6413,-6.2351,-7.1335,-9.7898,-9.3366,-0.6374,-7.9148,-3.0632,-4.3132,-5.5788,-0.8406,-6.7273,0.0344,-5.5632,-2.7116,0.4456,-0.0769,2.428
-7.2304,-5.0507,-6.9179,-1.746,-6.2382,-6.0585,-5.3242,-6.371,0.8409,-5.0195,-3.0273,-0.2187,-4.246,1.7444,-1.1679,-2.4492,-0.8007,-0.7538,2.7579,0.3926,2.2628
-6.4275,-1.3493,-5.8259,-1.6189,-3.5447,-4.9431,-1.0329,-3.4587,1.4578,-5.2243,-0.4275,0.3596,0.2132,3.8069,1.8496,2.5608,-0.9587,6.3616,0.4983,-5.8728,3.3362
-3.1617,0.2924,-3.443,-0.732,-0.1891,-1.4899,1.0392,-0.9078,0.5189,0.8143,-2.8375,1.8998,1.0242,-0.275,2.1859,5.0726,2.0707,5.6117,2.4594,1.1276,3.7523
